DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,C1_HCA_150_ABLE,C1_HCA_150_NOT_ABLE,C1_HCA_IN150_139_ABLE,C1_HCA_IN150_139_NOT_ABLE,C1_HCA_IN139_125_ABLE,C1_HCA_IN139_125_NOT_ABLE,C1_HCA_IN125_11_ABLE,C1_HCA_IN125_11_NOT_ABLE,C1_HCA_IN11_0_ABLE,C1_HCA_IN11_0_NOT_ABLE,C1_HCA_TOTAL,C2_HCA_150_ABLE,C2_HCA_150_NOT_ABLE,C2_HCA_IN150_139_ABLE,C2_HCA_IN150_139_NOT_ABLE,C2_HCA_IN139_125_ABLE,C2_HCA_IN139_125_NOT_ABLE,C2_HCA_IN125_11_ABLE,C2_HCA_IN125_11_NOT_ABLE,C2_HCA_IN11_0_ABLE,C2_HCA_IN11_0_NOT_ABLE,C2_HCA_TOTAL,C3_HCA_150_ABLE,C3_HCA_150_NOT_ABLE,C3_HCA_IN150_139_ABLE,C3_HCA_IN150_139_NOT_ABLE,C3_HCA_IN139_125_ABLE,C3_HCA_IN139_125_NOT_ABLE,C3_HCA_IN125_11_ABLE,C3_HCA_IN125_11_NOT_ABLE,C3_HCA_IN11_0_ABLE,C3_HCA_IN11_0_NOT_ABLE,C3_HCA_TOTAL,C4_HCA_150_ABLE,C4_HCA_150_NOT_ABLE,C4_HCA_IN150_139_ABLE,C4_HCA_IN150_139_NOT_ABLE,C4_HCA_IN139_125_ABLE,C4_HCA_IN139_125_NOT_ABLE,C4_HCA_IN125_11_ABLE,C4_HCA_IN125_11_NOT_ABLE,C4_HCA_IN11_0_ABLE,C4_HCA_IN11_0_NOT_ABLE,C4_HCA_TOTAL,HCA_GT15_MAOP_ABLE,HCA_GT15_MAOP_NOT_ABLE,HCA_BT15AND139_MAOP_ABLE,HCA_BT15AND139_MAOP_NOT_ABLE,HCA_BT139AND125_MAOP_ABLE,HCA_BT139AND125_MAOP_NOT_ABLE,HCA_BT125AND11_MAOP_ABLE,HCA_BT125AND11_MAOP_NOT_ABLE,HCA_LT_11_MAOP_ABLE,HCA_LT_11_MAOP_NOT_ABLE,C1_MCA_150_ABLE,C1_MCA_150_NOT_ABLE,C1_MCA_IN150_139_ABLE,C1_MCA_IN150_139_NOT_ABLE,C1_MCA_IN139_125_ABLE,C1_MCA_IN139_125_NOT_ABLE,C1_MCA_IN125_11_ABLE,C1_MCA_IN125_11_NOT_ABLE,C1_MCA_IN11_0_ABLE,C1_MCA_IN11_0_NOT_ABLE,C1_MCA_TOTAL,C2_MCA_150_ABLE,C2_MCA_150_NOT_ABLE,C2_MCA_IN150_139_ABLE,C2_MCA_IN150_139_NOT_ABLE,C2_MCA_IN139_125_ABLE,C2_MCA_IN139_125_NOT_ABLE,C2_MCA_IN125_11_ABLE,C2_MCA_IN125_11_NOT_ABLE,C2_MCA_IN11_0_ABLE,C2_MCA_IN11_0_NOT_ABLE,C2_MCA_TOTAL,C3_MCA_150_ABLE,C3_MCA_150_NOT_ABLE,C3_MCA_IN150_139_ABLE,C3_MCA_IN150_139_NOT_ABLE,C3_MCA_IN139_125_ABLE,C3_MCA_IN139_125_NOT_ABLE,C3_MCA_IN125_11_ABLE,C3_MCA_IN125_11_NOT_ABLE,C3_MCA_IN11_0_ABLE,C3_MCA_IN11_0_NOT_ABLE,C3_MCA_TOTAL,C4_MCA_150_ABLE,C4_MCA_150_NOT_ABLE,C4_MCA_IN150_139_ABLE,C4_MCA_IN150_139_NOT_ABLE,C4_MCA_IN139_125_ABLE,C4_MCA_IN139_125_NOT_ABLE,C4_MCA_IN125_11_ABLE,C4_MCA_IN125_11_NOT_ABLE,C4_MCA_IN11_0_ABLE,C4_MCA_IN11_0_NOT_ABLE,C4_MCA_TOTAL,MCA_GT15_MAOP_ABLE,MCA_GT15_MAOP_NOT_ABLE,MCA_BT15AND139_MAOP_ABLE,MCA_BT15AND139_MAOP_NOT_ABLE,MCA_BT139AND125_MAOP_ABLE,MCA_BT139AND125_MAOP_NOT_ABLE,MCA_BT125AND11_MAOP_ABLE,MCA_BT125AND11_MAOP_NOT_ABLE,MCA_LT_11_MAOP_ABLE,MCA_LT_11_MAOP_NOT_ABLE,C1_NOT_HCAORMCA_150_ABLE,C1_NOT_HCAORMCA_150_NOT_ABLE,C1_NOT_HCAORMCA_IN150_139_ABLE,C1_NOT_HCAORMCA_IN150_139_NOT_ABLE,C1_NOT_HCAORMCA_IN139_125_ABLE,C1_NOT_HCAORMCA_IN139_125_NOT_ABLE,C1_NOT_HCAORMCA_IN125_11_ABLE,C1_NOT_HCAORMCA_IN125_11_NOT_ABLE,C1_NOT_HCAORMCA_IN11_0_ABLE,C1_NOT_HCAORMCA_IN11_0_NOT_ABLE,C1_NOT_HCAORMCA_TOTAL,C2_NOT_HCAORMCA_150_ABLE,C2_NOT_HCAORMCA_150_NOT_ABLE,C2_NOT_HCAORMCA_IN150_139_ABLE,C2_NOT_HCAORMCA_IN150_139_NOT_ABLE,C2_NOT_HCAORMCA_IN139_125_ABLE,C2_NOT_HCAORMCA_IN139_125_NOT_ABLE,C2_NOT_HCAORMCA_IN125_11_ABLE,C2_NOT_HCAORMCA_IN125_11_NOT_ABLE,C2_NOT_HCAORMCA_IN11_0_ABLE,C2_NOT_HCAORMCA_IN11_0_NOT_ABLE,C2_NOT_HCAORMCA_TOTAL,C3_NOT_HCAORMCA_150_ABLE,C3_NOT_HCAORMCA_150_NOT_ABLE,C3_NOT_HCAORMCA_IN150_139_ABLE,C3_NOT_HCAORMCA_IN150_139_NOT_ABLE,C3_NOT_HCAORMCA_IN139_125_ABLE,C3_NOT_HCAORMCA_IN139_125_NOT_ABLE,C3_NOT_HCAORMCA_IN125_11_ABLE,C3_NOT_HCAORMCA_IN125_11_NOT_ABLE,C3_NOT_HCAORMCA_IN11_0_ABLE,C3_NOT_HCAORMCA_IN11_0_NOT_ABLE,C3_NOT_HCAORMCA_TOTAL,C4_NOT_HCAORMCA_150_ABLE,C4_NOT_HCAORMCA_150_NOT_ABLE,C4_NOT_HCAORMCA_IN150_139_ABLE,C4_NOT_HCAORMCA_IN150_139_NOT_ABLE,C4_NOT_HCAORMCA_IN139_125_ABLE,C4_NOT_HCAORMCA_IN139_125_NOT_ABLE,C4_NOT_HCAORMCA_IN125_11_ABLE,C4_NOT_HCAORMCA_IN125_11_NOT_ABLE,C4_NOT_HCAORMCA_IN11_0_ABLE,C4_NOT_HCAORMCA_IN11_0_NOT_ABLE,C4_NOT_HCAORMCA_TOTAL,NOT_HCAMCA_GT15_MAOP_ABLE,NOT_HCAMCA_GT15_MAOP_NOT_ABLE,NOT_HCAMCA_BT15139_MAOP_ABLE,NOT_HCAMCA_BT15139_MAOP_NABLE,NOT_HCAMCA_BT139125_MAOP_ABLE,NOT_HCAMCA_BT139125_NABLE,NOT_HCAMCA_BT12511_MAOP_ABLE,NOT_HCAMCA_BT12511_MAOP_NABLE,NOT_HCAMCA_LT_11_MAOP_ABLE,NOT_HCAMCA_LT_11_MAOP_NABLE,GT15_MAOP_ABLE,GT15_MAOP_NOT_ABLE,BT15AND139_MAOP_ABLE,BT15AND139_MAOP_NOT_ABLE,BT139AND125_MAOP_ABLE,BT139AND125_MAOP_NOT_ABLE,BT125AND11_MAOP_ABLE,BT125AND11_MAOP_NOT_ABLE,LT_11_MAOP_ABLE,LT_11_MAOP_NOT_ABLE,GT15_MAOP,BT15AND139_MAOP,BT139AND125_MAOP,BT125AND11_MAOP,LT_11_MAOP,INSPECTION_ABLE,INSPECTION_NOT_ABLE,PARTR_TOTAL
2/2/2026,2021,20221164,41038,189,"BBT ALATENN, LLC",Natural Gas,INTERSTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0,0,0,0,0,0.063,0,0,0,0,11.962,0,0,0,0,0,11.962,0,0,0,0,0.751,0,0,0,0,0,0.751,0,0,0,0,12.776,0,0,0,0,0,0,0,0,0,9.33,0,0,0,0,0,9.33,0,0,0,0,4.476,0,0,0,0,0,4.476,0,0,0,0,9.482,0,0,0,0,0,9.482,0,0,0,0,0.011,0,0,0,0,0,0.011,0,0,0,0,23.299,0,0,0,0,0,0,0,0,0,132.569,0,0,0,0,0,132.569,0,0,0,0,38.963,0,0,0,0,0,38.963,0,0,0,0,31.315,0,0,0,0,0,31.315,0,0,0,0,0.701,0,0,0,0,0,0.701,0,0,0,0,203.548,0,0,0,0,0,0,0,0,0,239.623,0,0,0,0,0,0,0,239.623,0,0,239.623,0,239.623
2/2/2026,2021,20221164,41038,189,"BBT ALATENN, LLC",Natural Gas,INTERSTATE,MISSISSIPPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0,0,0,0,0,0.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0,0,0,0,0,0,0,0,0,0.192,0,0,0,0,0,0.192,0,0,0,0,0.162,0,0,0,0,0,0.162,0,0,0,0,0.018,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372,0,0,0,0,0,0,0,0,0,18.391,0,0,0,0,0,18.391,0,0,0,0,15.464,0,0,0,0,0,15.464,0,0,0,0,0.096,0,0,0,0,0,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.951,0,0,0,0,0,0,0,0,0,34.557,0,0,0,0,0,0,0,34.557,0,0,34.557,0,34.557
2/2/2026,2021,20221164,41038,189,"BBT ALATENN, LLC",Natural Gas,INTERSTATE,TENNESSEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.08,0,0,0,0,0.081,0,0,0,0,0,0.081,0,0,0,0,0.161,0,0,0,0,0,0,0,0,0,0.438,0,0,0,0,0,0.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0,0,0,0,0,0,0,0,0,16.496,0,0,0,0,0,16.496,0,0,0,0,5.153,0,0,0,0,0,5.153,0,0,0,0,0.043,0,0,0,0,0,0.043,0,0,0,0,0.076,0,0,0,0,0,0.076,0,0,0,0,21.768,0,0,0,0,0,0,0,0,0,22.367,0,0,0,0,0,0,0,22.367,0,0,22.367,0,22.367
2/2/2026,2021,20220394,46877,207,ALASKA PIPELINE CO,Natural Gas,INTRASTATE,ALASKA,0.406,0,0,0,0.016,0,0,0,0,0,0.422,0.702,0,0,0,0,0,0,0,0,0,0.702,34.139,2.522,0,0.181,1.467,0.658,0,0,0,0,38.967,0,0,0,0,0,0,0,0,0,0,0,35.247,2.522,0,0.181,1.483,0.658,0,0,0,0,17.012,0.525,0,0.03,0,0,0,0,0,0.078,17.645,4.773,0.188,0,0,0.187,0,0.022,0,0,0,5.17,32.171,6.321,0,0,3.654,0.332,0,0,0.756,0.53,43.764,0,0,0,0,0,0,0,0,0,0,0,53.956,7.034,0,0.03,3.841,0.332,0.022,0,0.756,0.608,63.481,29.367,0,0.119,64.384,0,3.494,27.486,0.01,5.78,194.121,23.563,8.29,0,0.035,9.393,0.006,0.136,0,0.088,1.541,43.052,21.739,13.041,0,0.544,4.616,0.38,0,0,0.382,3.462,44.164,0,0,0,0,0,0,0,0,0,0,0,108.783,50.698,0,0.698,78.393,0.386,3.63,27.486,0.48,10.783,197.986,60.254,0,0.909,83.717,1.376,3.652,27.486,1.236,11.391,258.24,0.909,85.093,31.138,12.627,286.591,101.416,388.007
2/2/2026,2021,20220859,40719,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,CONNECTICUT,11.09,0.4,0,0,0,0,0,0,3.55,0,15.04,14.73,0.24,0,0,0,0,0,0,0.2,0,15.17,76.38,2.79,0.17,0,0.33,0,0,1.31,4.06,0.22,85.26,0,0,0,0,0,0,0,0,0,0,0,102.2,3.43,0.17,0,0.33,0,0,1.31,7.81,0.22,4.84,1.02,0,0,0.09,0,0,0,0.29,0.1,6.34,24.62,0.21,0,0,0.01,0,0,0,0.09,0,24.93,38.28,1.65,0,0,0.01,0,0,0,4.37,0.27,44.58,0,0,0,0,0,0,0,0,0,0,0,67.74,2.88,0,0,0.11,0,0,0,4.75,0.37,85.04,2.27,2.18,0.41,2.09,0,0,0,3.81,5.8,101.6,33.07,0.14,0.3,0,0,0,0,0,5.73,5.99,45.23,14.8,12.08,1.46,0,2.96,0,0,0.68,10.09,6.83,48.9,0,0,0,0,0,0,0,0,0,0,0,132.91,14.49,3.94,0.41,5.05,0,0,0.68,19.63,18.62,302.85,20.8,4.11,0.41,5.49,0,0,1.99,32.19,19.21,323.65,4.52,5.49,1.99,51.4,344.64,42.41,387.05
2/2/2026,2021,20220859,40719,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,MASSACHUSETTS,6.88,0.02,0.21,0,0,0,0,0,0.01,0,7.12,5.91,0.13,0.07,0,0,0,0,0,0.01,0,6.12,75.8,2.75,5.6,0.2,0.83,0,0,0,2.3,0.93,88.41,10.37,0.02,0.49,0,0,0,0,0,1.63,0.3,12.81,98.96,2.92,6.37,0.2,0.83,0,0,0,3.95,1.23,4.49,3.9,0.13,0,0,0,0,0,0.1,0,8.62,13.79,1.92,0.38,0,0,0,0,0,0,0,16.09,55.42,2.55,1.52,0,0.26,0,0,0,0.36,0.4,60.51,0,0,0,0,0,0,0,0,0,0,0,73.7,8.37,2.03,0,0.26,0,0,0,0.46,0.4,99.3,17.82,7.57,0.67,0,0,0,0,10.68,0.02,136.06,47.09,4.18,1.28,1.43,0,0.03,0,0,3.24,0.87,58.12,45.06,5.68,1.91,0.12,1.24,0,0,0,9.07,0.16,63.24,0,0,0,0,0,0,0,0,0,0,0,191.45,27.68,10.76,2.22,1.24,0.03,0,0,22.99,1.05,364.11,38.97,19.16,2.42,2.33,0.03,0,0,27.4,2.68,403.08,21.58,2.36,0,30.08,413,44.1,457.1
2/2/2026,2021,20220859,40719,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,NEW JERSEY,10.6,0,0,0,0,0,0,0,0,0,10.6,2.57,0,0,0,0,0,0,0,0,0,2.57,49.38,0,0,0,0,0,0,0,0.02,0.07,49.47,0,0,0,0,0,0,0,0,0,0,0,62.55,0,0,0,0,0,0,0,0.02,0.07,3.55,0.04,0.09,0,0.03,0,0,0,0,0.02,3.73,4.57,0.08,0,0,0.01,0,0,0,0,0,4.66,29.18,0,0,0,0,0,0,0,0,0,29.18,0,0,0,0,0,0,0,0,0,0,0,37.3,0.12,0.09,0,0.04,0,0,0,0,0.02,28.53,0,2.78,0,0,0,0,0,0.07,0,31.38,3.03,0,0,0,0,0,0,0,0,0,3.03,1.25,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,32.81,0,2.78,0,0,0,0,0,0.07,0,132.66,0.12,2.87,0,0.04,0,0,0,0.09,0.09,132.78,2.87,0.04,0,0.18,135.66,0.21,135.87
2/2/2026,2021,20220859,40719,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,NEW YORK,5.73,0,0,0.18,0,0,0,0,0,0,5.91,3.15,0.03,0.03,0,0,0,0,0,0,0,3.21,38.04,0,0.01,0,0,0,0,0,1.03,0,39.08,0,0,0,0,0,0,0,0,0,0,0,46.92,0.03,0.04,0.18,0,0,0,0,1.03,0,1.91,0,0.02,0.02,0,0,0,0,0,0,1.95,3.95,0,0.13,0.17,0,0,0,0,0,0,4.25,15.16,0.3,0,0,0,0,0,0,0.05,0,15.51,0,0,0,0,0,0,0,0,0,0,0,21.02,0.3,0.15,0.19,0,0,0,0,0.05,0,13.79,0,0.01,0.72,0,0,0,0,0,0,14.52,2.02,0,0,0,0,0,0,0,0,0,2.02,0.91,0.1,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,16.72,0.1,0.01,0.72,0,0,0,0,0,0,84.66,0.43,0.2,1.09,0,0,0,0,1.08,0,85.09,1.29,0,0,1.08,85.94,1.52,87.46
2/2/2026,2021,20220859,40719,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,OCS-Atlantic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,0,0,0,0,0,0,0,0,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,0,0,0,0,0,0,0,0,0,3.58,0,0,0,0,0,0,0,0,3.58,0,0,0,0,0,3.58,3.58
2/2/2026,2021,20220859,40719,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,RHODE ISLAND,0.32,0,0,0,0,0,0,0,0,0,0.32,1.2,0,0,0,0,0,0,0,0,0,1.2,9.26,0,0,0,0,0,0,0,2.54,0,11.8,0,0,0,0,0,0,0,0,0,0,0,10.78,0,0,0,0,0,0,0,2.54,0,0.86,0,0,0,0,0,0,0,0.05,0,0.91,2.75,0,0.19,0,0,0,0,0,0,0,2.94,3.71,0,0,0,0,0,0,0,2.3,0,6.01,0,0,0,0,0,0,0,0,0,0,0,7.32,0,0.19,0,0,0,0,0,2.35,0,14.33,0.13,0.25,0,0,0,0,0,4.23,0,18.94,4.42,0,0.03,0,0,0,0,0,3.18,0,7.63,6.48,0.19,0,0,0,0,0,0,3.55,0.15,10.37,0,0,0,0,0,0,0,0,0,0,0,25.23,0.32,0.28,0,0,0,0,0,10.96,0.15,43.33,0.32,0.47,0,0,0,0,0,15.85,0.15,43.65,0.47,0,0,16,59.65,0.47,60.12
2/2/2026,2021,20220881,40741,383,AMARILLO NATURAL GAS INC,Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,0,0,0,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,1.72,0,0,0,1.72,1.72
2/2/2026,2021,20220881,40741,383,AMARILLO NATURAL GAS INC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.194,0,0,0,0,14.194,0,0,0,0,0,0.4,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.594,0,0,0,0,0,0,0,0,0,14.594,0,0,0,0,0,0,14.594,0,0,0,14.594,14.594
2/2/2026,2021,20221289,46981,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,ARKANSAS,0.268,0,0,0,0,0,0,0,0,0,0.268,0.259,0,0,0,0,0,0,0,0,0,0.259,1.248,0,0,0,0,0,0,0,0,0,1.248,0,0,0,0,0,0,0,0,0,0,0,1.775,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0.17,0.764,0,0,0,0,0,0,0,0,0,0.764,0.049,0,0,0,0,0,0,0,0,0,0.049,0,0,0,0,0,0,0,0,0,0,0,0.983,0,0,0,0,0,0,0,0,0,3.618,0,28.553,0,25.157,0,3.886,0,0.069,0,61.283,0.048,0,0.288,0,0,0,0,0,0,0,0.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666,0,28.841,0,25.157,0,3.886,0,0.069,0,6.424,0,28.841,0,25.157,0,3.886,0,0.069,0,6.424,28.841,25.157,3.886,0.069,64.377,0,64.377
2/2/2026,2021,20221289,46981,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,ILLINOIS,5.61,0,1.353,0,2.403,0,0.166,0,0.006,0,9.538,5.763,0,1.391,0,2.539,0,0,0,0.044,0,9.737,17.493,0,0.001,0,2.082,0,0,0,0.075,0,19.651,0,0,0,0,0,0,0,0,0,0,0,28.866,0,2.745,0,7.024,0,0.166,0,0.125,0,6.555,0,5.594,0,10.705,0,1.803,0,0.217,0,24.874,4.164,0,3.29,0,16.085,0,0.022,0,0.057,0,23.618,2.925,0,0.135,0,0.156,0,0,0,0.066,0,3.282,0,0,0,0,0,0,0,0,0,0,0,13.644,0,9.019,0,26.946,0,1.825,0,0.34,0,23.76,1.797,122.042,3.721,246.907,1.746,111.685,0,7.163,4.888,523.709,1.84,0.937,1.343,0.233,17.756,0.411,0,0,0.007,0,22.527,0.055,0.178,0,0,0,0.104,0,0,0,0.002,0.339,0,0,0,0,0,0,0,0,0,0,0,25.655,2.912,123.385,3.954,264.663,2.261,111.685,0,7.17,4.89,68.165,2.912,135.149,3.954,298.633,2.261,113.676,0,7.635,4.89,71.077,139.103,300.894,113.676,12.525,623.258,14.017,637.275
2/2/2026,2021,20221289,46981,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,INDIANA,6.911,0,2.147,0,7.647,0,0.267,0,0.018,0,16.99,14.891,0,0.775,0,4.907,0,0.087,0,0.108,0,20.768,37.614,0,0.86,0,1.212,0,0.193,0,0.12,0,39.999,0,0,0,0,0,0,0,0,0,0,0,59.416,0,3.782,0,13.766,0,0.547,0,0.246,0,11,0.145,8.077,0,27.944,0,0.761,0,0.514,0.206,48.647,27.705,0,5.836,0,42.872,0,3.915,0,0.793,0,81.121,6.111,0,0,0,0.249,0,0,0,0,0,6.36,0,0,0,0,0,0,0,0,0,0,0,44.816,0.145,13.913,0,71.065,0,4.676,0,1.307,0.206,123.158,23.39,148.137,0.616,357.651,0,39.228,0.024,3.407,3.826,699.437,15.294,1.85,6.393,0,36.792,0,1.759,0,0.007,0,62.095,0.259,0,0,0,0,0,0,0,0,0,0.259,0,0,0,0,0,0,0,0,0,0,0,138.711,25.24,154.53,0.616,394.443,0,40.987,0.024,3.414,3.826,242.943,25.385,172.225,0.616,479.274,0,46.21,0.024,4.967,4.032,268.328,172.841,479.274,46.234,8.999,945.619,30.057,975.676
2/2/2026,2021,20221289,46981,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,IOWA,0,0,0,0,1.08,0,1.021,0,0,0,2.101,0.037,0,0,0,0,0,0,0,0,0,0.037,2.765,0.768,0,0,0,0,0,0,0,0,3.533,0,0,0,0,0,0,0,0,0,0,0,2.802,0.768,0,0,1.08,0,1.021,0,0,0,3.771,1.409,1.88,1.377,0.629,0,1.581,0,0.573,0.17,11.39,1.241,0.228,0.421,0.391,0,0,0,0,0,0,2.281,0.818,0.395,0,0,0,0,0,0,0,0,1.213,0,0,0,0,0,0,0,0,0,0,0,5.83,2.032,2.301,1.768,0.629,0,1.581,0,0.573,0.17,93.635,59.566,84.2,68.387,106.179,5.763,142.201,0,4.708,3.248,567.887,3.573,4.096,0.448,1.504,0,0.429,0,0,0.741,0.038,10.829,1.075,1.067,0,0.142,0,0,0,0,0,0,2.284,0,0,0,0,0,0,0,0,0,0,0,98.283,64.729,84.648,70.033,106.179,6.192,142.201,0,5.449,3.286,106.915,67.529,86.949,71.801,107.888,6.192,144.803,0,6.022,3.456,174.444,158.75,114.08,144.803,9.478,452.577,148.978,601.555
2/2/2026,2021,20221289,46981,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,KANSAS,0,0,0,0,0.472,0,0.487,0,0,0,0.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472,0,0.487,0,0,0,0,0,0,0,2.115,0,1.946,0,0.369,0,4.43,0.184,0,0,0,2.528,0,0,0,0,0,2.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,0,0,0,4.643,0,1.946,0,0.369,0,59.969,3.448,37.357,0,411.491,0.951,286.701,2.184,20.049,0.115,822.265,0,0,0,0,1.735,0,0,0,0.007,0,1.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.969,3.448,37.357,0,413.226,0.951,286.701,2.184,20.056,0.115,60.153,3.448,37.357,0,418.341,0.951,289.134,2.184,20.425,0.115,63.601,37.357,419.292,291.318,20.54,825.41,6.698,832.108
2/2/2026,2021,20221289,46981,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,KENTUCKY,0.1,0,0.691,0,0.551,0,0,0,0,0,1.342,0.432,0,0,0,0,0,0,0,0,0,0.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532,0,0.691,0,0.551,0,0,0,0,0,1.567,0,5.557,0,16.028,0,0,0,0,0,23.152,3.173,0,0.371,0,3.758,0,0,0,0.005,0,7.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74,0,5.928,0,19.786,0,0,0,0.005,0,8.915,3.8,41.165,0,175.83,0,11.026,0,0.029,0,240.765,0.683,0,0.322,0,4.116,0,0,0,0.007,0,5.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.598,3.8,41.487,0,179.946,0,11.026,0,0.036,0,14.87,3.8,48.106,0,200.283,0,11.026,0,0.041,0,18.67,48.106,200.283,11.026,0.041,274.326,3.8,278.126
