DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTLTONC1,PARTLTONC2,PARTLTONC3,PARTLTONC4,PARTLTONTOT,PARTLTRONHCA,PARTLTRON192MILES,PARTLTRONCLASS34,PARTLTRONCLASS12,PARTLTOFFC1,PARTLTOFFTOT,PARTLTROFFHCA,PARTLTROFF192MILES,PARTLTROFFCLASS34,PARTLTROFFCLASS12,PARTLTC1TOT,PARTLTC2TOT,PARTLTC3TOT,PARTLTC4TOT,PARTLTTOTAL,PARTLTRHCATOTAL,PARTLTR192MILESTOTAL,PARTLTRCLASS34TOTAL,PARTLTRCLASS12TOTAL,PARTLGONAC2,PARTLGONAC3,PARTLGONAC4,PARTLGONATOT,PARTLGONBC2,PARTLGONBC3,PARTLGONBC4,PARTLGONBTOT,PARTLGONCC1,PARTLGONCTOT,PARTLGOFFC1,PARTLGOFFTOT,PARTLGC1TOT,PARTLGC2TOT,PARTLGC3TOT,PARTLGC4TOT,PARTLGTOTAL,PARTLC1TOT,PARTLC2TOT,PARTLC3TOT,PARTLC4TOT,PARTLTOTAL
2/2/2026,2021,20220908,40770,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,ILLINOIS,167.203,8.319,17.907,0,193.429,26.898,13.646,0,152.884,0,0,,,,,167.203,8.319,17.907,0,193.429,26.898,13.646,0,152.884,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,167.203,8.319,17.907,0,193.429
2/2/2026,2021,20220908,40770,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,INDIANA,0.019,0,0,0,0.019,0,0,0,0.019,0,0,,,,,0.019,0,0,0,0.019,0,0,0,0.019,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.019,0,0,0,0.019
2/2/2026,2021,20220908,40770,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,IOWA,437.079,1.443,1.034,0,439.556,1.471,10.142,0,427.943,0,0,,,,,437.079,1.443,1.034,0,439.556,1.471,10.142,0,427.943,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,437.079,1.443,1.034,0,439.556
2/2/2026,2021,20220908,40770,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,MINNESOTA,131.037,0,0,0,131.037,0.62,2.174,0,128.243,0,0,,,,,131.037,0,0,0,131.037,0.62,2.174,0,128.243,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,131.037,0,0,0,131.037
2/2/2026,2021,20220908,40770,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,MONTANA,180.966,0,0,0,180.966,0,0,0,180.966,0,0,,,,,180.966,0,0,0,180.966,0,0,0,180.966,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,180.966,0,0,0,180.966
2/2/2026,2021,20220908,40770,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,NORTH DAKOTA,283.352,0.682,0,0,284.034,3.253,3.879,0,276.901,0,0,,,,,283.352,0.682,0,0,284.034,3.253,3.879,0,276.901,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,283.352,0.682,0,0,284.034
2/2/2026,2021,20220908,40770,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,SOUTH DAKOTA,182.488,0,0,0,182.488,0,3.309,0,179.178,0,0,,,,,182.488,0,0,0,182.488,0,3.309,0,179.178,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,182.488,0,0,0,182.488
2/2/2026,2021,20220891,40752,13783,NORTHERN STATES POWER CO OF WISCONSIN,Natural Gas,INTRASTATE,WISCONSIN,2.8,0,0,0,2.8,,,,2.8,0,0,,,,,2.8,0,0,0,2.8,,,,2.8,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2.8,0,0,0,2.8
2/2/2026,2021,20220460,40306,13840,NORTHWEST NATURAL GAS CO,Natural Gas,INTRASTATE,OREGON,295.1,122.5,233.7,3.9,655.2,204.8,42.2,15.5,392.8,0,0,,,,,295.1,122.5,233.7,3.9,655.2,204.8,42.2,15.5,392.8,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,295.1,122.5,233.7,3.9,655.2
2/2/2026,2021,20220460,40306,13840,NORTHWEST NATURAL GAS CO,Natural Gas,INTRASTATE,WASHINGTON,0,0,3.6,0,3.6,1.8,,1.8,,0,0,,,,,0,0,3.6,0,3.6,1.8,,1.8,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,3.6,0,3.6
2/2/2026,2021,20221268,41147,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,COLORADO,287.36,7.872,0.057,0,295.289,0.977,3.359,0,290.951,0,0,,,,,287.36,7.872,0.057,0,295.289,0.977,3.359,0,290.951,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,287.36,7.872,0.057,0,295.289
2/2/2026,2021,20221268,41147,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,IDAHO,868.76,56.365,42.384,0,967.509,25.358,78.97,0.789,862.391,0,0,,,,,868.76,56.365,42.384,0,967.509,25.358,78.97,0.789,862.391,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,868.76,56.365,42.384,0,967.509
2/2/2026,2021,20221268,41147,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,OREGON,643.543,35.065,71.088,0,749.696,33.711,110.407,1.335,604.24,0,0,,,,,643.543,35.065,71.088,0,749.696,33.711,110.407,1.335,604.24,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,643.543,35.065,71.088,0,749.696
2/2/2026,2021,20221268,41147,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,UTAH,218.8,1.334,4.244,0,224.378,4.967,17.127,0,202.284,0,0,,,,,218.8,1.334,4.244,0,224.378,4.967,17.127,0,202.284,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,218.8,1.334,4.244,0,224.378
2/2/2026,2021,20221268,41147,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,WASHINGTON,885.083,231.048,188.689,0,1304.82,118.696,207.091,13.143,964.885,0,0,,,,,885.083,231.048,188.689,0,1304.82,118.696,207.091,13.143,964.885,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,885.083,231.048,188.689,0,1304.82
2/2/2026,2021,20221268,41147,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,WYOMING,307.422,0,0,0,307.422,0,0.475,0,306.947,0,0,,,,,307.422,0,0,0,307.422,0,0.475,0,306.947,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,307.422,0,0,0,307.422
2/2/2026,2021,20220304,41325,14180,OHIO VALLEY GAS CORP,Natural Gas,INTRASTATE,INDIANA,8.033,9.39,0.19,0,17.613,0.152,0,0.038,17.423,0,0,,,,,8.033,9.39,0.19,0,17.613,0.152,0,0.038,17.423,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,8.033,9.39,0.19,0,17.613
2/2/2026,2021,20220377,40219,14200,OKALOOSA COUNTY GAS DISTRICT,Natural Gas,INTRASTATE,FLORIDA,34,33,65,0,132,13,13,39,67,0,0,,,,,34,33,65,0,132,13,13,39,67,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,34,33,65,0,132
2/2/2026,2021,20220426,44963,14210,"OKLAHOMA NATURAL GAS COMPANY, A DIVISION OF ONE GAS, INC.",Natural Gas,INTRASTATE,OKLAHOMA,378.17,80.69,155.92,0,614.78,63.46,23.56,71.08,456.67,0,0,,,,,378.17,80.69,155.92,0,614.78,63.46,23.56,71.08,456.67,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,378.17,80.69,155.92,0,614.78
2/2/2026,2021,20220302,40141,14225,RINGWOOD GATHERING CO,Natural Gas,INTRASTATE,OKLAHOMA,7.5,0,0,0,7.5,0,,0,7.5,0,0,,,,,7.5,0,0,0,7.5,0,,0,7.5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,7.5,0,0,0,7.5
2/2/2026,2021,20220888,40748,14330,ORANGE & ROCKLAND UTILITY INC,Natural Gas,INTRASTATE,NEW YORK,0,0,1.208,0,1.208,0,,1.208,,0,0,,,,,0,0,1.208,0,1.208,0,,1.208,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1.208,0,1.208
2/2/2026,2021,20221288,41170,14356,"ORBIT GAS TRANSMISSION, INC.",Natural Gas,INTRASTATE,INDIANA,0.04,0,0,0,0.04,0,,,0.04,0,0,,,,,0.04,0,0,0,0.04,0,,,0.04,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.04,0,0,0,0.04
2/2/2026,2021,20221288,41170,14356,"ORBIT GAS TRANSMISSION, INC.",Natural Gas,INTRASTATE,KENTUCKY,18.2,0,0.3,0,18.5,0.3,,,18.2,0,0,,,,,18.2,0,0.3,0,18.5,0.3,,,18.2,0,0,0,0,0,0.64,0,0.64,,,0,0,0,0,0.64,0,0.64,18.2,0,0.94,0,19.14
2/2/2026,2021,20221142,43156,14435,"OZARK GAS TRANSMISSION, L.L.C",Natural Gas,INTERSTATE,ARKANSAS,252.3,31.79,3.726,0,287.816,4.43,1.281,0.066,282.039,0,0,,,,,252.3,31.79,3.726,0,287.816,4.43,1.281,0.066,282.039,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,252.3,31.79,3.726,0,287.816
2/2/2026,2021,20221142,43156,14435,"OZARK GAS TRANSMISSION, L.L.C",Natural Gas,INTERSTATE,MISSOURI,6.142,1.24,0.854,0,8.236,0.258,0.218,0.533,7.227,0,0,,,,,6.142,1.24,0.854,0,8.236,0.258,0.218,0.533,7.227,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,6.142,1.24,0.854,0,8.236
2/2/2026,2021,20221142,43156,14435,"OZARK GAS TRANSMISSION, L.L.C",Natural Gas,INTERSTATE,OKLAHOMA,64.24,4.82,0,0,69.06,0,0.333,,68.727,0,0,,,,,64.24,4.82,0,0,69.06,0,0.333,,68.727,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,64.24,4.82,0,0,69.06
2/2/2026,2021,20220348,40190,15007,PACIFIC GAS & ELECTRIC CO,Natural Gas,INTRASTATE,CALIFORNIA,3645,510,2249.1,6.6,6410.7,1579.5,341.2,723.4,3766.5,0,0,,,,,3645,510,2249.1,6.6,6410.7,1579.5,341.2,723.4,3766.5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,3645,510,2249.1,6.6,6410.7
2/2/2026,2021,20220911,40773,15014,GAS TRANSMISSION NORTHWEST LLC,Natural Gas,INTERSTATE,IDAHO,123.021,94.295,14.87,0,232.186,28.864,98.714,0,104.608,0,0,,,,,123.021,94.295,14.87,0,232.186,28.864,98.714,0,104.608,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,123.021,94.295,14.87,0,232.186
2/2/2026,2021,20220911,40773,15014,GAS TRANSMISSION NORTHWEST LLC,Natural Gas,INTERSTATE,OREGON,811.765,16.735,8.498,0,836.998,13.37,16.688,0.004,806.937,0,0,,,,,811.765,16.735,8.498,0,836.998,13.37,16.688,0.004,806.937,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,811.765,16.735,8.498,0,836.998
2/2/2026,2021,20220911,40773,15014,GAS TRANSMISSION NORTHWEST LLC,Natural Gas,INTERSTATE,WASHINGTON,285.805,12.059,10.809,0,308.673,15.388,14.458,0,278.827,0,0,,,,,285.805,12.059,10.809,0,308.673,15.388,14.458,0,278.827,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,285.805,12.059,10.809,0,308.673
2/2/2026,2021,20220979,40845,15033,GREAT BASIN GAS TRANSMISSION COMPANY,Natural Gas,INTERSTATE,NEVADA,724.392,65.194,107.56,0.582,897.728,19.864,37.45,53.377,787.055,0,0,,,,,724.392,65.194,107.56,0.582,897.728,19.864,37.45,53.377,787.055,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,724.392,65.194,107.56,0.582,897.728
2/2/2026,2021,20220562,40409,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,ILLINOIS,1138.49,45.61,64.47,0,1248.57,21.98,54.88,12.77,1158.94,0,0,,,,,1138.49,45.61,64.47,0,1248.57,21.98,54.88,12.77,1158.94,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1138.49,45.61,64.47,0,1248.57
2/2/2026,2021,20220562,40409,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,INDIANA,667.19,49.68,101.24,0,818.11,70.9,54.18,4.74,688.29,0,0,,,,,667.19,49.68,101.24,0,818.11,70.9,54.18,4.74,688.29,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,667.19,49.68,101.24,0,818.11
2/2/2026,2021,20220562,40409,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,KANSAS,1754.72,26.79,11.32,0,1792.83,7.01,23.62,5.46,1756.74,0,0,,,,,1754.72,26.79,11.32,0,1792.83,7.01,23.62,5.46,1756.74,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1754.72,26.79,11.32,0,1792.83
2/2/2026,2021,20220562,40409,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,MICHIGAN,220.2,117.08,56.8,0,394.08,30.1,43.26,3.73,316.99,0,0,,,,,220.2,117.08,56.8,0,394.08,30.1,43.26,3.73,316.99,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,220.2,117.08,56.8,0,394.08
2/2/2026,2021,20220562,40409,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,MISSOURI,1022.59,100.48,44.68,0,1167.75,12.46,32.48,18.01,1104.8,0,0,,,,,1022.59,100.48,44.68,0,1167.75,12.46,32.48,18.01,1104.8,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1022.59,100.48,44.68,0,1167.75
2/2/2026,2021,20220562,40409,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,OHIO,286.65,27.45,28.77,0,342.87,9.88,30.79,2.23,299.97,0,0,,,,,286.65,27.45,28.77,0,342.87,9.88,30.79,2.23,299.97,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,286.65,27.45,28.77,0,342.87
2/2/2026,2021,20220562,40409,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,OKLAHOMA,429.19,1.89,2.15,0,433.23,2.64,4.38,0.3,425.91,0,0,,,,,429.19,1.89,2.15,0,433.23,2.64,4.38,0.3,425.91,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,429.19,1.89,2.15,0,433.23
2/2/2026,2021,20220562,40409,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,TEXAS,143.55,0.39,0.1,0,144.04,0.09,0.03,0,143.92,0,0,,,,,143.55,0.39,0.1,0,144.04,0.09,0.03,0,143.92,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,143.55,0.39,0.1,0,144.04
2/2/2026,2021,20241432,44863,15132,PAPCO INC,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0,0,0,0,5.2,15.75,0,20.95,,,0,0,0,5.2,15.75,0,20.95,0,5.2,15.75,0,20.95
2/2/2026,2021,20220598,40447,15156,SINCLAIR TRANSPORTATION COMPANY,Natural Gas,INTRASTATE,WYOMING,6.67,0,0,0,6.67,,0.24,,6.43,0,0,,,,,6.67,0,0,0,6.67,,0.24,,6.43,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,6.67,0,0,0,6.67
2/2/2026,2021,20220722,40578,15208,PELICAN RESERVE PIPELINE CO,Natural Gas,INTRASTATE,TEXAS,0.49,1.31,0,0,1.8,0,0,0,1.8,0,0,,,,,0.49,1.31,0,0,1.8,0,0,0,1.8,0,0,0,0,1.18,1.4,0,2.58,,,0,0,0,1.18,1.4,0,2.58,0.49,2.49,1.4,0,4.38
2/2/2026,2021,20220858,41015,15329,PEOPLES GAS LIGHT & COKE CO,Natural Gas,INTRASTATE,ILLINOIS,217.18,23.42,92.65,0,333.25,69.08,24.01,3.87,236.3,0,0,,,,,217.18,23.42,92.65,0,333.25,69.08,24.01,3.87,236.3,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,217.18,23.42,92.65,0,333.25
2/2/2026,2021,20220663,40517,15348,PEOPLES GAS SYSTEM INC,Natural Gas,INTRASTATE,FLORIDA,66.3,39.26,99.31,0,204.87,47.77,12.66,44.01,100.43,0,0,,,,,66.3,39.26,99.31,0,204.87,47.77,12.66,44.01,100.43,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,66.3,39.26,99.31,0,204.87
2/2/2026,2021,20221127,40998,15350,PEOPLES NATURAL GAS COMPANY LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,55.29,26.308,67.155,3.533,152.286,18.73,13.775,38.689,81.093,0,0,,,,,55.29,26.308,67.155,3.533,152.286,18.73,13.775,38.689,81.093,3.125,0.002,0,3.127,37.312,78.91,0,116.222,,,0,0,0,40.437,78.912,0,119.349,55.29,66.745,146.067,3.533,271.635
2/2/2026,2021,20221029,41268,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,ARKANSAS,406.92,236.48,233.21,0,876.61,37.04,81.39,166.83,591.35,0,0,,,,,406.92,236.48,233.21,0,876.61,37.04,81.39,166.83,591.35,0,0,0,0,43.76,9.02,0,52.78,,,0,0,0,43.76,9.02,0,52.78,406.92,280.24,242.23,0,929.39
2/2/2026,2021,20221029,41268,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,COLORADO,124.84,19.15,24.85,0,168.84,0.86,19.77,21.99,126.22,0,0,,,,,124.84,19.15,24.85,0,168.84,0.86,19.77,21.99,126.22,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,124.84,19.15,24.85,0,168.84
2/2/2026,2021,20221029,41268,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,IOWA,156.68,11.77,4.36,0,172.81,0.39,1.29,3.73,167.4,0,0,,,,,156.68,11.77,4.36,0,172.81,0.39,1.29,3.73,167.4,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,156.68,11.77,4.36,0,172.81
2/2/2026,2021,20221029,41268,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,KANSAS,291.62,24.9,14.86,0,331.38,0.83,1.54,12.84,316.17,0,0,,,,,291.62,24.9,14.86,0,331.38,0.83,1.54,12.84,316.17,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,291.62,24.9,14.86,0,331.38
2/2/2026,2021,20221029,41268,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,NEBRASKA,1173.05,112.99,31.29,0,1317.33,3.69,16.36,22.63,1274.65,0,0,,,,,1173.05,112.99,31.29,0,1317.33,3.69,16.36,22.63,1274.65,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1173.05,112.99,31.29,0,1317.33
2/2/2026,2021,20221029,41268,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,WYOMING,1181.02,49.48,20.15,0,1250.65,3.32,19.01,12.54,1215.78,0,0,,,,,1181.02,49.48,20.15,0,1250.65,3.32,19.01,12.54,1215.78,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1181.02,49.48,20.15,0,1250.65
2/2/2026,2021,20221244,41122,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,MISSISSIPPI,1.65,0,0,0,1.65,0,,,1.65,0,0,,,,,1.65,0,0,0,1.65,0,,,1.65,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1.65,0,0,0,1.65
2/2/2026,2021,20221244,41122,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,NEW MEXICO,9.19,3,0,0,12.19,0,,,12.19,0,0,,,,,9.19,3,0,0,12.19,0,,,12.19,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,9.19,3,0,0,12.19
2/2/2026,2021,20221244,41122,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,TEXAS,78.35,4.23,8.39,0,90.97,3.43,,4.96,82.58,0,0,,,,,78.35,4.23,8.39,0,90.97,3.43,,4.96,82.58,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,78.35,4.23,8.39,0,90.97
2/2/2026,2021,20220448,40294,15462,PECO ENERGY CO,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,8.6,0,8.6,3.6,0,5,0,0,0,,,,,0,0,8.6,0,8.6,3.6,0,5,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,8.6,0,8.6
2/2/2026,2021,20221291,41173,15469,PHILADELPHIA GAS WORKS,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,2.1,0,2.1,2.1,,,,0,0,,,,,0,0,2.1,0,2.1,2.1,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2.1,0,2.1
2/2/2026,2021,20221120,40990,15476,PEOPLES GAS COMPANY LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,4.664,5.409,0,0,10.073,0,0,0,10.073,0,0,,,,,4.664,5.409,0,0,10.073,0,0,0,10.073,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,4.664,5.409,0,0,10.073
2/2/2026,2021,20221157,41031,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Hydrogen Gas,INTRASTATE,TEXAS,9.88,4.79,0.11,0,14.78,0,,0.11,14.67,0,0,,,,,9.88,4.79,0.11,0,14.78,0,,0.11,14.67,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,9.88,4.79,0.11,0,14.78
2/2/2026,2021,20221154,41026,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Natural Gas,INTRASTATE,TEXAS,8.724,4.8,0.296,0,13.82,0.431,,0.296,13.093,0,0,,,,,8.724,4.8,0.296,0,13.82,0.431,,0.296,13.093,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,8.724,4.8,0.296,0,13.82
2/2/2026,2021,20220525,42998,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,NORTH CAROLINA,702.892,993.291,852.877,0,2549.06,271.399,594.099,137.086,1546.476,0,0,,,,,702.892,993.291,852.877,0,2549.06,271.399,594.099,137.086,1546.476,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,702.892,993.291,852.877,0,2549.06
2/2/2026,2021,20220525,42998,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,SOUTH CAROLINA,4.062,27.172,45.931,0,77.165,12.931,28.392,6.899,28.943,0,0,,,,,4.062,27.172,45.931,0,77.165,12.931,28.392,6.899,28.943,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,4.062,27.172,45.931,0,77.165
2/2/2026,2021,20220525,42998,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,TENNESSEE,4.26,13.231,44.244,0,61.735,22.905,20.837,1.232,16.762,0,0,,,,,4.26,13.231,44.244,0,61.735,22.905,20.837,1.232,16.762,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,4.26,13.231,44.244,0,61.735
2/2/2026,2021,20220845,40705,15589,PINE PIPELINE INC,Natural Gas,INTRASTATE,LOUISIANA,1.39,2.43,6.335,0,10.155,0.7,5.192,0.443,3.82,0,0,,,,,1.39,2.43,6.335,0,10.155,0.7,5.192,0.443,3.82,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1.39,2.43,6.335,0,10.155
2/2/2026,2021,20220219,40055,15645,PLACID PIPELINE COMPANY LLC,Natural Gas,INTRASTATE,LOUISIANA,0,0,2,0,2,2,,,,0,0,,,,,0,0,2,0,2,2,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,2
2/2/2026,2021,20220122,39954,15652,"PLAINS, CITY OF",Natural Gas,INTRASTATE,TEXAS,0,9,0,0,9,,,,9,0,0,,,,,0,9,0,0,9,,,,9,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,9,0,0,9
2/2/2026,2021,20220959,40823,15790,PONTCHARTRAIN NATURAL GAS SYSTEM,Natural Gas,INTRASTATE,LOUISIANA,1.799,0,0,0,1.799,0,0,0,1.799,0,0,,,,,1.799,0,0,0,1.799,0,0,0,1.799,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1.799,0,0,0,1.799
2/2/2026,2021,20221216,41092,15815,PRAIRIE PIPELINE CO,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0,7,0,7,0,0,0,0,,,0,0,0,0,7,0,7,0,0,7,0,7
2/2/2026,2021,20220462,40308,15825,EAGLE US 2 LLC,Natural Gas,INTRASTATE,LOUISIANA,0.41,0,0.29,0,0.7,0.17,0.29,0,0,0,0,,,,,0.41,0,0.29,0,0.7,0.17,0.29,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.41,0,0.29,0,0.7
2/2/2026,2021,20220376,40218,15825,EAGLE US 2 LLC,Other Gas-Chlorine,INTRASTATE,LOUISIANA,2.59,0,1.89,0,4.48,4.48,,,,0,0,,,,,2.59,0,1.89,0,4.48,4.48,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2.59,0,1.89,0,4.48
2/2/2026,2021,20220770,40628,15931,PUBLIC SERVICE CO OF COLORADO,Natural Gas,INTRASTATE,COLORADO,1390.8,202.4,473.3,3.8,2070.3,204.4,206.2,112.6,1546.2,0,0,,,,,1390.8,202.4,473.3,3.8,2070.3,204.4,206.2,112.6,1546.2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1390.8,202.4,473.3,3.8,2070.3
2/2/2026,2021,20221186,41060,15938,PUBLIC SERVICE CO OF NORTH CAROLINA,Natural Gas,INTRASTATE,NORTH CAROLINA,169.712,108.063,270.286,0,548.061,55.09,215.99,22.78,251.87,0,0,,,,,169.712,108.063,270.286,0,548.061,55.09,215.99,22.78,251.87,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,169.712,108.063,270.286,0,548.061
2/2/2026,2021,20220352,40194,15952,PUBLIC SERVICE ELECTRIC & GAS CO,Natural Gas,INTRASTATE,NEW JERSEY,6,0,47.6,0.5,54.1,37.6,0.5,10.7,5.3,0,0,,,,,6,0,47.6,0.5,54.1,37.6,0.5,10.7,5.3,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,6,0,47.6,0.5,54.1
2/2/2026,2021,20220296,40135,16667,ENERGY NORTH NATURAL GAS INC,Natural Gas,INTRASTATE,NEW HAMPSHIRE,0,0,2.8,0,2.8,2.8,,,,0,0,,,,,0,0,2.8,0,2.8,2.8,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2.8,0,2.8
2/2/2026,2021,20221296,41179,17090,RATON GAS TRANSMISSION CO,Natural Gas,INTERSTATE,COLORADO,13.71,0,0,0,13.71,0,,,13.71,0,0,,,,,13.71,0,0,0,13.71,0,,,13.71,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,13.71,0,0,0,13.71
