DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTTSMEHCAM1,PARTTSMEHCAM2,PARTTSMETOT,PARTTRRHCAM1,PARTTRRHCAM2,PARTTRRTOT,PARTTQHCAM1,PARTTQHCAM2,PARTTQTOT,PARTTPHCAM1,PARTTPHCAM2,PARTTPTOT,PARTTSBHCAM1,PARTTSBHCAM2,PARTTSBTOT,PARTTOHCAM1,PARTTOHCAM2,PARTTOTOT,PARTTHCAM1TOT,PARTTHCAM2TOT,PARTTRMTTOT,PARTTOTHDESC
2/2/2026,2023,20240116,44859,39469,MUSKEGON COUNTY SOLID WASTE MANAGEMENT SYSTEM,Landfill Gas,INTRASTATE,MICHIGAN,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,
2/2/2026,2023,20240543,43732,39470,LOUISIANA ENERGY AND POWER AUTHORITY,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,
2/2/2026,2023,20240192,43369,39473,COWBOY PIPELINE OPERATORS LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240015,44702,39475,LION ELASTOMERS LLC.,Natural Gas,INTRASTATE,TEXAS,0.73,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0.73,
2/2/2026,2023,20241092,44302,39476,"BRAZOS MIDSTREAM OPERATING, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240473,44443,39491,EQT PRODUCTION,Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240473,44443,39491,EQT PRODUCTION,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240473,44443,39491,EQT PRODUCTION,Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240263,43444,39494,"COFFEYVILLE RESOURCES REFINING AND MARKETING, LLC",Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241307,44531,39496,"ETHOS POWER PLANT SERVICES, LLC",Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240080,43247,39497,MATRIX OIL CORP,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240166,43343,39498,COX OPERATING LLC,Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240254,43433,39502,"BRAZORIA INTERCONNECTOR GAS PIPELINE, LLC.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,9.65,9.65,0,0,0,0,0,0,0,0,0,0,9.65,9.65,
2/2/2026,2023,20240566,44225,39508,AETHON UNITED PIPELINE LP,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240134,44666,39519,KINETICA DEEPWATER EXPRESS LLC,Natural Gas,INTERSTATE,LOUISIANA,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.34,
2/2/2026,2023,20240134,44666,39519,KINETICA DEEPWATER EXPRESS LLC,Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240427,43614,39520,DELFIN OFFSHORE PIPELINE LLC,Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240558,43749,39536,"EMPIRE MINING CO, LLC",Natural Gas,INTRASTATE,NEVADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240162,43339,39541,"BAYONNE ENERGY CENTER, LLC",Natural Gas,INTRASTATE,NEW JERSEY,0,0,0,0,0.97,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.97,
2/2/2026,2023,20240229,44773,39543,"RIVERSIDE ENERGY MICHIGAN, LLC",Natural Gas,INTRASTATE,MICHIGAN,0,1.77,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,1.77,
2/2/2026,2023,20240286,43467,39553,"ROESLEIN ALTERNATIVE ENERGY SERVICES, LLC",Landfill Gas,INTRASTATE,MISSOURI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241381,44615,39555,BROOKSTON ENERGY INC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240814,44014,39557,"MOSTOLLER LANDFILL, INC.",Landfill Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240865,44869,39562,"SECO PIPELINE, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240003,43160,39564,"APPALACHIAN ENERGY, INC",Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240348,43532,39566,TARGA NORTHERN DELAWARE LLC,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240348,43532,39566,TARGA NORTHERN DELAWARE LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241138,44709,39567,"UPP OPERATING, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,4.57,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57,4.57,
2/2/2026,2023,20240090,43258,39568,GREENIDGE PIPELINE LLC,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241087,44297,39569,EAGLE OIL AND GAS CO.,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240898,44099,39572,"WWM OPERATING, LLC",Natural Gas,INTERSTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240898,44099,39572,"WWM OPERATING, LLC",Natural Gas,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240898,44099,39572,"WWM OPERATING, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0.62,0.62,0,0,0,0,0,0,0,0,0,0,0.62,0.62,
2/2/2026,2023,20240972,44174,39574,PINE RUN MIDSTREAM,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241036,44244,39578,"OKEANOS GAS GATHERING COMPANY, LLC",Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240185,43362,39579,TRP - OK PROPERTIES LLC,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241229,44447,39582,SENTINEL PEAK RESOURCES CALIFORNIA LLC,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0.27,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.27,
2/2/2026,2023,20240253,43432,39583,EVONIK,Hydrogen Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241390,44650,39585,"UPSHUR GAS GATHERING, LLC",Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240560,43751,39590,"NEW RISE RENEWABLES RENO, LLC",Natural Gas,INTRASTATE,NEVADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241377,44608,39592,GATEWAY CORRIGAN LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240271,43452,39597,"VALLEY CROSSING PIPELINE, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,11.66,11.66,0,0,0,0,0,0,0,0,0,0,11.66,11.66,
2/2/2026,2023,20241370,44601,39599,"HUNTER GATHERING, L.P.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240461,43648,39602,UPPER MICHIGAN ENERGY RESOURCES CORP.,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241009,44215,39608,VAQUERO PERMIAN GATHERING LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240133,43304,39609,"HAVEN STEEL PRODUCTS, INC",Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240247,43426,39612,"CHS, INC HALLOCK",Natural Gas,INTRASTATE,MINNESOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241485,44999,39614,SOUTH HOUSTON PRODUCTION COMPANY,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241025,44812,39619,DIVERSIFIED MIDSTREAM LLC,Natural Gas,INTRASTATE,KENTUCKY,0,0.33,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.33,
2/2/2026,2023,20241025,44812,39619,DIVERSIFIED MIDSTREAM LLC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241025,44812,39619,DIVERSIFIED MIDSTREAM LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,
2/2/2026,2023,20241025,44812,39619,DIVERSIFIED MIDSTREAM LLC,Natural Gas,INTRASTATE,TENNESSEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241025,44812,39619,DIVERSIFIED MIDSTREAM LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241025,44812,39619,DIVERSIFIED MIDSTREAM LLC,Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241025,44812,39619,DIVERSIFIED MIDSTREAM LLC,Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240713,43913,39624,AIRGAS MERCHANT GAS KALAMA,Hydrogen Gas,INTRASTATE,WASHINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240143,44698,39626,CALGON CARBON CORPORATION,Natural Gas,INTRASTATE,MISSISSIPPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241144,44356,39627,AIR LIQUIDE ADVANCED TECHNOLOGIES US LLC,Other Gas-Processed Landfill Methane,INTRASTATE,MISSISSIPPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240689,43884,39630,LIGHTSTONE GENERATION LLC-DARBY POWER LLC,Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240273,43454,39635,WINNEBAGO COUNTY SOLID WASTE MANAGEMENT BOARD,Landfill Gas,INTRASTATE,WISCONSIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240820,44020,39636,"CARBON CALIFORNIA OPERATING COMPANY, LLC",Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241240,44458,39640,PARKWAY GENERATION KEYS ENERGY CENTER,Natural Gas,INTRASTATE,MARYLAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241311,44743,39648,VALERO HOUSTON REFINERY,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0.52,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.52,
2/2/2026,2023,20240029,43190,39649,"IRONWOOD MIDSTREAM ENERGY PARTNERS, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241193,44408,39652,"NOREGA GATHERING, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240610,43803,39653,CORNELL UNIVERSITY,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240068,44759,39655,PINE HILL RENEWABLES,Natural Gas,INTRASTATE,TEXAS,0.68,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0.68,
2/2/2026,2023,20240004,43161,39657,"SOUTHERN KENTUCKY ENERGY, LLC",Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240733,43933,39660,COOK INLET NATURAL GAS STORAGE ALASKA,Natural Gas,INTRASTATE,ALASKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241482,44996,39667,"UNDERGROUND STORAGE, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240582,43775,39674,"ASSIDUOUS ENERGY, LLC",Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240315,43499,39676,OKLAHOMA GAS GATHERING LLC,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240135,43306,39677,"KC MIDSTREAM SOLUTIONS, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240927,44129,39680,FORTUNE RESOURCES LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240062,43225,39697,GOLDEN GAS SERVICE COMPANY,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240231,43409,39700,"HIGHLANDS PIPELINE COMPANY, L.C.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240539,43727,39701,"BOARDWALK TEXAS INTRASTATE, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,1.28,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,1.28,
2/2/2026,2023,20241141,44874,39702,PIN OAK ENERGY PARTNERS LLC,Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241141,44874,39702,PIN OAK ENERGY PARTNERS LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240333,43517,39704,"KIOWA POWER PARTNERS, LLC",Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240901,44103,39705,IACX ROSWELL LLC,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241449,44894,39708,"SYDRI OPERATING, INC.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241439,44877,39711,OGRIS OPERATING,Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240153,43327,39714,CAMS MIDSTREAM,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,2.56,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,2.56,
2/2/2026,2023,20240622,43816,39715,CNX MIDSTREAM PARTNERS LP,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240622,43816,39715,CNX MIDSTREAM PARTNERS LP,Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240768,43968,39728,"MIDSHIP PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,OKLAHOMA,0,0,0,0,3.37,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,3.37,
2/2/2026,2023,20240336,44760,39730,MELISSA RENEWABLES,Natural Gas,INTRASTATE,TEXAS,4.7,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,4.7,
2/2/2026,2023,20240460,43647,39733,"OHIO POWER PARTNERS, LLC.",Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241402,44770,39737,SAGE NATURAL RESOURCES LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241206,44421,39741,"VENTURE OIL & GAS, INC.",Natural Gas,INTRASTATE,MISSISSIPPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240043,43205,39743,NEOKC PIPELINE,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241154,44366,39746,ELEVATION MIDSTREAM,Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240437,43624,39750,"GREYLOCK MIDSTREAM, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240437,43624,39750,"GREYLOCK MIDSTREAM, LLC",Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240635,43830,39751,"GREYLOCK PRODUCTION, LLC",Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240635,43830,39751,"GREYLOCK PRODUCTION, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240635,43830,39751,"GREYLOCK PRODUCTION, LLC",Natural Gas,INTRASTATE,UTAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240635,43830,39751,"GREYLOCK PRODUCTION, LLC",Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241189,44404,39752,"STAKEHOLDER GAS UTILITY, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240387,43573,39753,WILLIAMS FRONT RANGE LLC,Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241276,44500,39755,WOODWAY BLUEBONNET PIPELINE LLC,Natural Gas,INTRASTATE,TEXAS,0,1.795,1.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.795,1.795,
2/2/2026,2023,20240257,43436,39757,"GENERATION PIPELINE, LLC",Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,14.59,14.59,0,0,0,0,0,0,0,0,0,0,14.59,14.59,
2/2/2026,2023,20240563,43754,39759,"IRON HORSE MIDSTREAM, LLC",Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241414,44810,39760,"THE DOW CHEMICAL COMPANY, SDO",Natural Gas,INTRASTATE,TEXAS,0,0,0,0.46,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0.46,
2/2/2026,2023,20241415,44811,39760,"THE DOW CHEMICAL COMPANY, SDO",Other Gas-Ethylene,INTRASTATE,TEXAS,0,0,0,7.53,0,7.53,0,0,0,0,0,0,0,0,0,0,0,0,7.53,0,7.53,
2/2/2026,2023,20241444,44885,39767,FELDERHOFF PRODUCTION COMPANY,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240199,43377,39770,"HYPERION MIDSTREAM, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240838,44986,39773,ANHEUSER-BUSCH LLC,Other Gas-Biogas,INTRASTATE,GEORGIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240893,44094,39776,IBEX MIDSTREAM LLC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240571,43762,39779,"SEABREEZE ENERGY PRODUCERS, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240430,43617,39784,"AVOCET LNG, LLC",Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240430,43617,39784,"AVOCET LNG, LLC",Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240059,43221,39785,"EPIC CONSOLIDATED OPERATIONS, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240545,43735,39786,MARATHON OIL EF LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240783,43983,39789,SABINE ETX GATHERING UTILITY,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240685,43880,39790,BKV OPERATING LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241099,44309,39791,"AMAROQ RESOURCES, LLC",Natural Gas,INTRASTATE,ALASKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240338,43522,39792,"EXCO APPALACHIA MIDSTREAM, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240312,43496,39793,ENERFIN GATHERING LLC,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240567,43758,39800,KUDU MIDSTREAM LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240196,43373,39801,"ELITE OCTANE, LLC",Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240139,43310,39802,"RH ENERGYTRANS, LLC",Natural Gas,INTERSTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240139,43310,39802,"RH ENERGYTRANS, LLC",Natural Gas,INTERSTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240025,43184,39808,JOHNS MANVILLE,Natural Gas,INTRASTATE,OHIO,0,0,0,0,0.108,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0.108,
2/2/2026,2023,20240034,43195,39811,"ARCADIA OPERATING, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240511,43699,39814,"STATELINE PROCESSING, LLC",Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
